customer_id,gender,education,marital_status,age
14886,M,graduate school,married,45
14887,F,high school,married,37
14888,F,graduate school,married,38
14889,F,graduate school,others,37
14890,M,university,single,30
14891,F,high school,married,39
14892,F,university,married,29
14893,F,university,married,36
14894,F,university,married,32
14895,F,university,single,30
14896,F,university,married,31
14897,M,graduate school,single,27
14898,F,high school,married,29
14899,F,university,married,40
14900,F,graduate school,married,49
14901,F,graduate school,single,37
14902,F,graduate school,married,42
14903,F,university,single,24
14904,F,high school,married,32
14905,F,graduate school,single,40
14906,F,unknown,others,46
14907,M,university,single,24
14908,F,university,single,31
14909,M,university,married,35
14910,M,graduate school,single,31
14911,F,graduate school,single,27
14912,M,university,married,42
14913,F,university,married,42
14914,F,university,single,29
14915,M,university,single,26
14916,M,graduate school,married,37
14917,F,graduate school,married,56
14918,F,graduate school,married,34
14919,M,university,single,28
14920,M,university,married,53
14921,F,graduate school,single,30
14922,F,graduate school,married,34
14923,M,university,single,25
14924,F,university,single,43
14925,F,university,married,38
14926,F,university,single,33
14927,F,graduate school,married,24
14928,M,university,single,25
14929,F,university,single,33
14930,M,university,single,29
14931,M,graduate school,single,47
14932,M,graduate school,single,30
14933,M,university,married,26
14934,F,university,married,31
14935,M,graduate school,married,36
14936,M,graduate school,married,41
14937,F,university,married,41
14938,F,graduate school,single,22
14939,F,university,single,35
14940,F,university,married,36
14941,M,university,married,55
14942,F,university,married,39
14943,F,graduate school,single,26
14944,M,university,married,53
14945,M,high school,married,43
14946,F,graduate school,single,24
14947,F,university,married,31
14948,F,university,single,22
14949,M,university,single,30
14950,F,graduate school,single,33
14951,M,graduate school,married,51
14952,M,graduate school,married,49
14953,M,university,married,33
14954,F,graduate school,married,42
14955,M,university,single,40
14956,F,university,married,44
14957,F,graduate school,single,23
14958,F,graduate school,single,24
14959,M,university,single,48
14960,M,university,single,28
14961,F,university,single,32
14962,M,high school,single,42
14963,F,university,married,29
14964,F,university,single,25
14965,M,university,single,25
14966,M,university,single,34
14967,F,university,married,34
14968,M,high school,single,22
14969,F,graduate school,married,43
14970,F,graduate school,single,31
14971,F,university,single,24
14972,M,university,married,30
14973,F,graduate school,single,28
14974,M,high school,married,55
14975,M,graduate school,single,31
14976,M,graduate school,married,28
14977,F,high school,married,58
14978,M,graduate school,married,29
14979,F,university,single,31
14980,M,university,single,55
14981,M,university,married,23
14982,F,graduate school,single,31
14983,F,university,married,36
14984,M,graduate school,single,30
14985,M,graduate school,married,41
14986,M,university,married,46
14987,F,graduate school,single,25
14988,F,university,single,41
14989,F,graduate school,married,42
14990,F,university,married,40
14991,M,high school,single,27
14992,F,university,single,32
14993,M,graduate school,married,51
14994,M,university,married,37
14995,F,university,single,26
14996,M,university,single,24
14997,F,university,single,29
14998,M,university,single,24
14999,M,high school,single,27
15000,M,university,single,28
15001,F,graduate school,single,22
15002,F,graduate school,single,24
15003,F,university,married,28
15004,F,university,married,27
15005,F,university,married,32
15006,F,university,single,34
15007,F,university,married,35
15008,M,graduate school,single,36
15009,M,high school,married,43
15010,M,university,single,42
15011,M,university,single,33
15012,M,university,married,34
15013,M,university,single,35
15014,M,university,single,40
15015,M,university,single,39
15016,M,graduate school,married,47
15017,M,graduate school,single,42
15018,M,university,married,44
15019,M,graduate school,married,41
15020,M,graduate school,married,36
15021,M,university,single,45
15022,M,high school,single,38
15023,M,university,single,38
15024,M,university,married,39
15025,M,university,married,45
15026,M,university,married,32
15027,M,graduate school,married,31
15028,M,university,single,42
15029,M,high school,married,48
15030,M,high school,married,43
15031,M,graduate school,married,46
15032,M,university,married,38
15033,M,university,married,46
15034,M,university,married,36
15035,M,graduate school,single,39
15036,M,graduate school,married,38
15037,M,university,single,35
15038,M,graduate school,married,35
15039,M,university,single,33
15040,M,graduate school,married,38
15041,M,university,married,33
15042,M,graduate school,married,39
15043,M,high school,single,39
15044,M,graduate school,single,40
15045,M,graduate school,married,35
15046,M,university,married,40
15047,M,high school,single,47
15048,M,high school,married,44
15049,M,graduate school,married,42
15050,M,university,single,38
15051,M,high school,married,37
15052,M,graduate school,others,45
15053,M,graduate school,single,34
15054,M,university,single,34
15055,M,university,married,35
15056,M,graduate school,married,39
15057,M,high school,single,40
15058,M,graduate school,married,37
15059,M,university,single,33
15060,M,high school,married,34
15061,M,high school,married,38
15062,M,university,single,34
15063,M,high school,single,35
15064,M,high school,married,39
15065,M,graduate school,married,46
15066,M,graduate school,single,33
15067,M,graduate school,single,39
15068,M,university,married,34
15069,M,graduate school,married,35
15070,M,graduate school,married,35
15071,M,university,married,35
15072,M,university,married,35
15073,M,graduate school,single,47
15074,M,university,married,46
15075,M,university,single,33
15076,M,graduate school,single,34
15077,M,university,single,47
15078,M,unknown,married,45
15079,M,university,married,32
15080,M,university,married,44
15081,M,graduate school,single,38
15082,M,graduate school,married,33
15083,M,university,single,32
15084,M,graduate school,single,32
15085,M,high school,married,41
15086,M,university,married,41
15087,M,graduate school,single,35
15088,M,graduate school,married,42
15089,M,university,married,37
15090,M,graduate school,single,36
15091,M,graduate school,single,34
15092,M,graduate school,married,32
15093,M,others,married,35
15094,M,graduate school,single,41
15095,M,graduate school,single,35
15096,M,graduate school,others,38
15097,M,university,married,38
15098,M,graduate school,single,36
15099,M,graduate school,single,32
15100,M,graduate school,single,33
15101,M,high school,married,45
15102,M,graduate school,married,35
15103,M,graduate school,single,40
15104,M,graduate school,single,35
15105,M,graduate school,married,39
15106,M,graduate school,single,36
15107,M,graduate school,married,45
15108,M,0,single,45
15109,M,university,married,47
15110,M,university,married,44
15111,M,university,married,50
15112,M,university,married,50
15113,M,high school,married,51
15114,M,graduate school,single,51
15115,M,university,married,56
15116,M,high school,married,51
15117,M,graduate school,others,51
15118,M,graduate school,married,48
15119,M,university,married,55
15120,M,high school,married,56
15121,M,high school,married,61
15122,M,university,married,53
15123,M,graduate school,married,52
15124,M,university,married,53
15125,M,university,married,50
15126,M,graduate school,single,65
15127,M,university,married,50
15128,M,university,single,48
15129,M,high school,single,52
15130,M,university,single,52
15131,M,graduate school,single,50
15132,M,university,married,52
15133,M,high school,married,50
15134,M,university,married,54
15135,M,university,single,51
15136,M,graduate school,single,53
15137,M,university,married,58
15138,M,university,married,66
15139,M,high school,married,55
15140,M,university,married,63
15141,M,high school,married,55
15142,M,university,single,57
15143,F,high school,single,26
15144,F,graduate school,single,42
15145,F,graduate school,single,28
15146,F,university,single,23
15147,F,graduate school,single,23
15148,F,graduate school,single,24
15149,M,graduate school,married,53
15150,F,high school,single,29
15151,F,university,single,26
15152,F,graduate school,single,23
15153,F,university,single,22
15154,F,university,single,23
15155,F,university,single,21
15156,F,university,single,22
15157,F,university,single,23
15158,F,university,married,26
15159,F,university,single,22
15160,F,university,single,22
15161,F,university,single,22
15162,F,university,single,25
15163,F,university,single,26
15164,F,university,single,22
15165,F,university,single,30
15166,F,high school,married,31
15167,F,university,single,22
15168,F,university,single,23
15169,F,university,married,23
15170,F,university,single,23
15171,F,university,single,23
15172,F,graduate school,single,23
15173,F,university,single,23
15174,F,graduate school,single,23
15175,F,university,single,23
15176,F,graduate school,single,23
15177,F,university,single,24
15178,F,graduate school,single,23
15179,F,university,single,25
15180,F,university,single,28
15181,F,university,single,23
15182,F,university,married,25
15183,F,university,single,25
15184,F,university,single,25
